ListingKey	Category	APR
FDEA36040646231521C7C41	20	7.96%
01F73601321282531082563	1	16.36%
01FE3599821176892F40CE4	1	17.97%
01FE36002833164522141EB	1	22.47%
02003604519416557E23A63	15	14.85%
91DE3598312296227A4E626	1	13.80%
6803360274410891493D79D	1	18.52%
9805360297672833408A03A	1	20.97%
B21D35983653572356EAA5D	1	13.19%
8F17359929601678774576F	14	22.77%
8F233601578379626AC004A	1	13.84%
01A73602196333892A30090	1	13.84%
5BD83598848378645B8A7E4	1	23.44%
70443603937299128807C2F	1	20.87%
92103598781859638405EC1	7	22.14%
681E3601087184259DCB840	1	12.08%
40BB359913005623677A0CA	1	32.45%
852E3599437677759588872	1	13.19%
D73A3603700701388CF62AA	7	13.25%
B17E3600295966402DA4F0D	1	16.32%
01E13602308092843C0B2E3	2	14.75%
C97C36034079573749712B9	1	6.73%
C97D36035857364578B16C7	1	21.65%
C98B360050152120745B880	2	9.03%
787C35999565328853B2BC5	1	28.60%
40DC3601110763560C866FF	1	15.22%
35AA36018220189084B093B	20	21.34%
D75A3602316015132A9216A	1	16.73%
D96F3599072711165DBDED7	1	31.67%
02BA3600116953167F1D2C8	7	12.08%
321236042728607250F5BAD	1	24.09%
321B3602732117041EA2546	15	14.45%
B5233599551439886426D48	1	16.30%
B8DA360037202795944C4F4	1	17.97%
B8DD35981147922074FE5C8	1	14.15%
7B493603565382627BC992C	1	15.85%
AC2235994805398623C177D	7	12.08%
5E1935989133036463589A0	1	32.45%
35C0360258489470285D3D7	1	18.99%
B27F3599684358814E86E0B	1	15.22%
D98D360237412806207A704	1	22.17%
CA83360265518377050EDC2	1	13.23%
9276360067832614349CEB6	1	21.17%
9287360095587768247D453	1	18.28%
53FE36025253241817931B2	1	20.22%
02F3360121435820795FA91	1	16.73%
695C360070472309274DA9E	1	14.71%
363435982820987906124DC	1	23.44%
92C7360062678555394E903	1	21.65%
B95E36020861689470FAFFD	1	18.99%
975C359925856689559EBE9	8	23.44%
02F33600905883067709424	1	9.03%
FC813604264728386D4E32E	1	9.47%
7BC63600822020094FCF44A	1	20.35%
9895360043328900432513C	1	13.80%
98BA360039899055881B443	1	9.47%
3E303603095395376B29F7A	1	11.55%
3E3336029204402039E37B8	1	22.97%
AE2536000217065584D6C9B	1	16.26%
FB163598030447325E6285A	1	17.69%
B98A3598480546633D2F41E	1	6.73%
B9913602489413144057B8F	1	18.22%
B17E3600760229516CC6F52	1	13.23%
02903602827428510DAF79B	1	9.07%
02A13601245487107D4B641	1	20.32%
FC953600327719372AF90AA	1	15.22%
68593601953300818930AD1	1	21.38%
685B3602991956025EAB3E6	2	12.12%
3E6B3602352096530EA3C09	1	14.75%
743E3602383472526E9B4C8	1	18.31%
74433604739417332EA6B70	1	22.06%
8D453600459390058346427	1	13.64%
02963601625953294C9AE9A	1	19.22%
02AF3601695822618703A32	1	17.69%
02BA35988732760026B4C28	1	16.36%
318C3603486969186C97823	1	24.37%
A65A3600182033971E2FE6E	1	9.03%
A65D3600300688111377B41	1	17.33%
D16F3603234841479861565	1	8.53%
FE1E359885899748943843D	1	21.17%
6C043600371518140CD1C66	1	18.91%
3E7836024118197216634BD	1	12.02%
3EA93602439911898E7D3B8	1	12.69%
3EAE3599589469059AED37C	1	20.04%
02E83598830249609B547A2	1	16.73%
8D5C3602157164058F3A77D	1	14.24%
98123602341199351E7D478	2	15.87%
B65D36026392287223C12F9	3	14.85%
B6673602399387474BCAAF2	1	17.19%
B1DD360442481074109913C	1	19.03%
B2103604512886507EF22C2	20	9.07%
B211360002461086246DB29	14	14.21%
D18835984378703438B0DFE	1	11.56%
68073601177189035C8FFC4	8	23.44%
02C73601742571812C48332	7	28.85%
CBFE3602781492149E49884	15	30.17%
CC00359981299187875ED1E	1	20.04%
CC2A360268932904086E85B	1	9.47%
31B8360054573338082BC74	1	25.08%
376B3601840848430BA8CAC	1	21.65%
FFFD36040132363546259B0	1	17.80%
B21E359905826669798FC8B	1	22.77%
B220360036690579793DF5B	1	7.92%
B2333601741322869204BAA	1	17.19%
CAF136035236196717A702E	1	14.85%
19423601766809099C246E9	1	13.19%
03493599616140972B1051F	1	25.28%
035336043120699150B60FF	1	16.48%
E89F3600603071110E075A0	1	16.66%
E8A93598709166749F16FC1	1	12.69%
E8AF3598522281659F777EC	1	26.49%
9.34536E+22	2	9.03%
B6D03600772002797B69663	13	32.45%
D56F36015412278688F0F39	14	9.43%
B5653598028223788DCF330	1	15.22%
B56D360487049301905AB0C	1	29.66%
C4D736002100457768BA32B	1	22.11%
028D3599173256925083B97	1	16.73%
1974360132803088473431E	1	14.21%
5E943601586080401057899	1	19.86%
B6FB3599112073057F92548	7	16.30%
B70E3599131585955EF0B00	1	18.28%
BC39360064103145502FBB7	1	9.03%
185F360439569801000C899	1	17.71%
4C05359884604930747172F	1	20.52%
4C0E36004772515584CD6EF	1	27.31%
85953599041791461017EBC	1	17.15%
93C43599381282744E7BA59	1	6.73%
B721360488617690228BBBF	1	14.94%
B7353598853975093C97B66	1	11.56%
9E5736033743631823914F9	3	17.19%
BC4A360028483474061121B	1	14.21%
CAF63601719480207E7E6CA	1	26.15%
882D359922724242087BC07	1	20.81%
1B623600357651596CCCB19	1	18.91%
859F3598764750004E9A349	1	20.04%
940935999846792620D5AA8	1	13.80%
B75F35999634799247AAD2F	1	19.22%
32663603069831835B7742A	1	21.64%
321F359994726364946AF73	15	29.57%
B1A6360213920987931A044	1	7.96%
030B36022627086600B02B9	1	9.47%
8837360115334474337495F	1	7.92%
1A8D36023381533169217DC	1	19.86%
1A8D36023381533169217DC	1	19.86%
49443599246238150254CDB	1	20.93%
8314360379660993593E0DC	1	30.17%
833C3599078421181B982B3	1	11.56%
3220360305458212139C77A	1	9.07%
FD6436017696260060E802A	1	23.85%
B25F3601737305504D98BB7	7	21.65%
9B7535979652544724223FA	1	16.30%
495B3603528443526C127BB	2	16.26%
83A53604343532893FFDB18	7	22.30%
B2F535997299430760E653E	3	6.73%
37D436029757208009D1A37	1	20.07%
6DB73600051956805CA8604	1	13.19%
852A3605118583731F52AE3	6	23.38%
85543602850639337E4D34B	1	14.24%
36903604141168735C7ADB1	1	11.55%
3695359969180225554B327	1	14.21%
489836004426843036267AB	1	13.64%
03D93601814953285CEBE13	1	15.87%
03F33599584481586D3AB66	1	21.65%
38023598728746518E4FCAD	1	16.32%
B292360354032528228C386	1	15.26%
B2DE3603484796912D73E5E	1	20.56%
88893599679283860CB00A4	1	17.15%
1C87359912347434512022D	1	21.17%
6965359869905600919DA32	1	14.71%
83F13599866483006E6907D	1	16.26%
38773600510152427A037DF	1	19.74%
B6F83601778727171298624	1	26.49%
FA003601988276972285231	7	18.56%
B330360041592703984224D	1	19.50%
1987359827858610575623F	1	22.17%
69B33598990676188DD9E7A	1	15.02%
325336024924652881BF074	1	16.69%
746235988673853484FE99C	1	32.45%
040C3601271720074250EEC	1	26.49%
C5543599587134208271D90	1	32.45%
C559360195179232454F105	2	17.71%
C57C36006516438448FFB41	6	14.71%
1A7636015012366115ACDEB	1	18.63%
1A823598718838898CE7F96	1	9.43%
1A953599094671736C22477	1	15.22%
68F23604993926137C98F39	1	16.68%
747C3599871048417671609	1	20.93%
55C836009125302195782E9	1	19.50%
03E336034262215631D1BD7	1	21.69%
03EE36032368824631AC0E4	1	16.68%
C58F3599910678266283637	1	12.63%
68FC3602277522787393978	1	14.17%
9BE93602997591564FA6EA2	1	21.19%
857E360324201324734DF94	1	13.12%
858F36032961940485BD95A	2	13.73%
985B3601157670084CA7FC6	7	14.75%
98683600385827968E51D2C	1	21.83%
36A536021981079086DDBC6	1	14.21%
39AC3602163475620022236	1	32.49%
3F9036001022962499DF0BE	7	32.45%
9F8B3599582854651811FE0	1	27.31%
76C03600284119998119B1B	1	22.11%
C5AA35999170072262092B7	1	13.19%
764B3603591540089D87C74	1	9.47%
765C3600800222404EE28B6	1	20.04%
76603603184900063DFB871	1	16.77%
98B33601552244792B65B17	1	24.56%
03CF3600095594219F57A28	1	21.17%
39CD360070484199674D31C	1	6.73%
3885360337055863878D116	1	13.86%
3FA43602561046284A12125	1	20.05%
FC413602129144570B521B4	1	25.68%
FC4B3603374587209615052	1	21.19%
77EA3599135667453830E41	7	9.37%
5E9E3600125173175D0FC7E	1	14.21%
04473600345965886496A53	7	12.61%
04613604459170033BF3E40	1	7.96%
98D23600271907274CC3A28	1	26.49%
47733602873726950B47EB3	1	16.33%
478736020673536916F3FF6	1	8.53%
781A3598846008354DF07F7	1	29.57%
CB153604492687195277C70	7	18.16%
CB2A36023615926455E251B	1	17.35%
CB3B3602902380253280DBB	1	13.23%
03E536017116871580EBE42	1	21.83%
52F13602887215496C575DA	1	14.24%
530D3598692835446F81A97	1	11.56%
53143601672424042F4E629	7	16.99%
98DF360331608986995EC39	1	13.15%
382B36015816239392EC87F	1	14.85%
037A3598146062656D02EAC	7	19.50%
B3D73602978997613A8D4E3	1	14.04%
76E6359970901267090C220	1	9.43%
76EA36007132382641221EB	2	18.28%
CB4436002468716026955CC	15	27.78%
4C1836022678985699F4D86	1	13.64%
4E6C3600381737152E1162B	1	16.73%
B34E359919773827847912F	1	23.29%
AF4D3604869534377A1B5CF	1	21.35%
38513600652391779FAC54C	1	16.73%
49B736031592189407D44C9	1	19.63%
49C336000260384467D77DB	1	16.66%
041236044173227478950A9	1	29.08%
043D35987320623590D8AFB	1	14.21%
581036012869490063B5021	1	27.34%
58313600741852095C9BF22	1	9.03%
537635991998352693427B1	1	19.86%
4E8B360169925743012B05D	2	12.08%
B3863602846339668E9DEC9	1	15.02%
39813600212910438C0AF75	1	20.81%
39DA35998304929453D4347	1	27.31%
39E0360312180755261F4FC	1	17.71%
3.67836E+22	1	29.08%
993835996044232621D5FB0	1	17.69%
77433601038447117EFB410	1	21.17%
7755360045630921044CFBA	1	14.15%
6B01359843406081753D458	1	19.50%
6B0936022149118947D3535	2	19.39%
4EC73603661727341C3337D	1	20.97%
4A15360285928512671C5D6	1	24.60%
CD2F3600138255643AA88D4	2	20.35%
CD41360380972022075106E	1	16.26%
CD4C360261227557084FAB2	1	14.75%
9.97136E+22	1	31.67%
EDED3598968406696C7F086	1	13.80%
EDFC3599196305061506A78	1	21.83%
EE013598956624387A34775	1	16.97%
368E3601308854107222A91	1	27.82%
EF74359836563132080C06F	1	22.47%
EF803604585509193DB8431	1	9.07%
4A4E36011026458424059A9	1	25.28%
4ECE3601179306905B6584A	1	13.80%
4ED936036435531315E6D62	1	20.37%
B7FA36009918504863D16F5	1	16.32%
EA6C36000555376372DE825	1	22.77%
EA6C3600466841583B0CF57	1	12.08%
3A353602355457532B469DD	1	9.47%
8EEA360362185782316C92D	1	14.85%
8EED360426061432824F3D9	1	22.30%
8EEE36032295519075DC027	2	6.73%
D0BD3601247995211F252AE	3	13.64%
10943598409465654F48B62	1	23.44%
BBA636023958966424C7E1B	1	16.99%
786C3599666127492608B2A	1	21.17%
4F0C3603692239210AC9008	7	17.19%
4F17360362071839302AF1E	1	18.73%
690F360165004737340B422	1	13.80%
3A7136038274548805D9189	1	14.75%
3A723602847814707EAA14F	2	18.07%
88893603673603628424CF6	14	15.87%
88953601243755086C0EFF1	7	16.32%
889836046384190089FD3DE	1	13.73%
107F3601456342197AE45B1	7	21.34%
3A4F36045860116984D3566	1	8.53%
4CE936018578114986BA76E	1	19.22%
7C233599009657491A0D3FA	1	21.83%
7C38360126782852019A676	1	16.32%
CBEC36020695428340A1B8C	1	18.67%
CC093604179744616CC8399	7	19.86%
48BF360072891669436289F	1	11.56%
10913603158470043E20052	1	24.60%
EFB33603089323195B66E50	1	25.59%
4CEB36009297077266E4298	1	17.61%
4CF635987329799828D5994	1	24.56%
4D063600764378088AA2866	1	19.22%
C34536005807223180EA540	1	14.71%
C34F360143655022435E222	1	22.30%
3.06E+26	13	32.45%
110D3602578385800E1D343	7	13.66%
519136036931284882974F1	1	15.82%
519A36010319163180B6CBD	1	19.55%
F01936000712443679FED5C	1	27.31%
8F2536027845125556BFFC3	3	13.80%
8F283602113964722CB7B69	1	17.65%
500B360109762464866862D	1	11.60%
4D123603308373471080FD8	3	13.84%
5387360046829490359E6CC	1	15.26%
5.39336E+22	1	23.98%
C37036030063888627629F4	1	14.45%
107B3604246849811B226CF	1	14.45%
D9AF359861708085558E1B0	2	15.43%
D9AF359861708085558E1B0	2	15.43%
307F360327287075120E822	1	13.12%
75BA3598979131730A6EF67	1	23.98%
75C636033562165327CE2F3	1	20.68%
10A63602011172492FE462D	3	9.07%
7CA53599315618097F43016	1	18.91%
D9FD360243213302281E926	1	19.39%
824C360403324937025468F	1	14.85%
50A73599079096989BCCED8	7	23.85%
103B36002725491878567E3	1	19.86%
8F9036020701242278F3D49	1	23.89%
8F953599574140335536205	1	24.86%
8F9E36031177370971C201B	1	16.36%
8FD73603319935520AB14D2	1	9.47%
4B3336010098728714EAA12	1	22.14%
4B4936005135029093373B0	1	12.08%
F0A5360468418610247F907	1	14.45%
B9183604327597346AE6624	1	17.14%
FAF636030554847938C1F32	1	26.51%
DA5536040067090327C0311	1	9.47%
33AB359938704977877C1D5	1	11.56%
107935996882412298CC4B4	19	21.65%
52193600064501631E73B96	1	17.15%
52293602176648526EBB470	1	8.50%
78C636022769086762C3D64	1	19.39%
78D73602650033341836432	1	12.02%
8FEE3604394894262BE695F	1	18.16%
902E3599308771919FC4484	1	17.61%
B3953602888595430A100F7	1	25.59%
D32A3599989913520659387	1	17.69%
D32D36005796541088540FC	3	32.45%
D32F3600837960715934E72	1	9.03%
CF7F3601005808125CF5A55	7	20.04%
526235996527306652D068A	1	20.04%
75A7360495504797435522C	1	13.73%
51133604749419062A8161C	1	24.09%
466A3599492104638387525	9	24.86%
11BF359928161996868684D	1	12.08%
11C93603537500944FE309B	1	14.04%
8F823602941177514014C82	1	32.49%
838F36008685478735E993A	1	32.45%
EFFC3603551154593876A69	1	12.02%
340A3602127458119E2A022	1	24.88%
3.42936E+22	1	26.49%
C3F436026669707779F45CB	2	20.07%
52883603129894321D0778C	1	14.45%
529336004933220279D8E82	1	9.43%
467735999595911815D2526	1	17.97%
115F3602809257633580EC5	15	20.56%
83AF3601175747971F919A9	1	13.23%
8FA13600250778911BA69A5	1	18.20%
D23A3600065105243C3297E	3	14.71%
F0063599630814424E11AEA	1	15.22%
34AE3599600973643967EE3	1	11.56%
C4113601615966401F101B5	1	13.80%
91A136032521648844955CA	1	13.15%
BFB63599290289421DF16AF	1	15.22%
52A9360119846388351C197	1	16.30%
52D23600205215606C57E95	1	12.69%
46BF35984440324285AC737	14	22.77%
9AF53603850513723C9A85A	1	20.99%
D2743599691338907468FFF	1	16.73%
8FBC360216101396318BCA8	7	14.71%
9024360334061880050E44F	1	14.45%
902F3600639858688C6A251	1	15.02%
34C93602641725262D773D2	1	13.84%
C46636009956996103E4757	1	15.22%
52E13603125831355EEC3D7	1	16.33%
795035988560050108F6A26	1	11.60%
90393601843509991AA17E9	1	14.24%
905F359977063162443CB9E	1	18.91%
DB3F3601736665174FEE154	1	26.90%
34CD3600385717886A6FE06	1	6.73%
FD713603390042336EFA9EA	1	14.04%
A0683602516866457DA322A	3	12.12%
C0553602693391859756A92	1	14.04%
530D3598692835446F81A97	1	11.56%
530D360161699589524CD57	7	32.45%
53513599957286791E56A5E	1	18.28%
7D613599953745103B6FECE	1	14.15%
9B393604019797481D49BD3	1	14.45%
4D6336001851170589389F7	1	12.08%
474C3604676443803350034	1	20.99%
7A133602743263176CCB4B1	1	18.58%
116A36028974642259B03C6	14	17.19%
116E3600171739020DEA242	1	30.85%
95B73600863330986FE6548	7	19.50%
95BD359950049958401A6D3	7	20.52%
EC2C36018374488631479B8	1	13.84%
C0AB3599042776160B1AFC5	1	18.63%
C0B0359944314886458AC0C	1	17.15%
4D7B3602007476761F5D9F6	1	16.33%
4D9735990448631610932B8	1	21.65%
57773599880390930E12489	1	21.83%
11793598382331294D8A204	1	18.20%
12EF3604310247935086060	1	16.26%
D3113600384322488872C22	1	20.93%
6090360417605364747E13C	1	31.98%
C10636033393682676781A2	2	14.45%
C1183602023137421C11B68	1	16.33%
66DF3599743605389DBE114	1	23.44%
67013602542953875C797B4	14	26.90%
58CB35986960329337A3FE0	1	9.03%
58D43599610236905D5879F	1	13.19%
D33336002334304529FB7F1	1	19.50%
61E33599595698802B71C59	1	14.71%
4E313599747885570C1F5A9	1	32.45%
C1383601548806230BF2C35	1	16.77%
C13A3603213312722D06D6A	1	12.02%
670C360015670504872ACA8	1	25.56%
9050359817450072365190E	15	30.13%
D4DA360149718025500E670	2	15.87%
BAFD3604514619339330E9B	1	17.80%
7722360134483619910449E	1	19.54%
12DF3601889043620F208B2	1	29.57%
4E4936018158418586F8867	1	19.86%
42D33602970926402C12D20	2	15.26%
C14A3598468586108BE1AF9	1	20.35%
C14E3599432808309F5DEE7	18	25.28%
BA653598057648862B4A4D9	1	31.67%
4.84936E+22	1	21.69%
90613599638220395AC1268	1	32.45%
D75E36018384753312534A4	1	9.03%
D76236005906397615391F0	7	16.32%
D4EB3604116145315247F81	1	11.60%
3B8B3602157536536E4DFB1	1	27.31%
3B8E3604711585772B4442C	1	22.30%
BB273600420387497CCF020	1	16.30%
C1653599957401875B83AA9	2	14.94%
B693360339028395863FEA2	7	22.30%
B6C7360020448944619D844	1	16.73%
485B3600123378756DA34AB	1	18.63%
9A4435980668643404945C5	1	13.80%
9A4E360206843768678E41B	1	32.49%
7F8A35995423335218EB37C	20	32.45%
13063601071629034EBFDF4	1	20.52%
12683604421137618482F0B	1	16.68%
B2633602657144376A59EBD	1	21.35%
B2643603235186356D83144	1	14.75%
B27F36037238737465A2CFE	1	18.43%
D51E3599064868968D7A775	1	9.43%
D56F3600979670604D26A84	1	13.84%
3A8B36010236928536C5812	1	16.32%
F0CB360124808968760AA69	1	19.54%
F0D13601009359676392113	1	23.44%
F0EA3600529002382B72372	1	16.97%
74E0359916040009972D8F3	1	6.73%
750036015334379677D73E3	1	15.22%
12793600968135643AE5A50	1	12.61%
9A5D35995284937536DBCE8	1	16.97%
9A6C3601922612688EB81CD	7	21.50%
88F1359947368559664388B	1	32.45%
7A02360115308442936F686	1	11.56%
C1F836010034137351FA0AF	1	16.32%
11C93601635335906C274FD	1	14.71%
11E63599718388249E67A39	1	11.56%
11F2360393038638246070D	14	9.47%
57D5360291114061558EF37	1	9.07%
9A863598987746160E069F3	1	22.14%
8C6C3603107853417C58DA1	1	31.98%
8C813601261170659219845	1	18.91%
D585360341329323966CDA5	6	14.75%
D5943604776250702491666	1	14.04%
7A083602466008738911BC1	7	21.34%
7A1B3597748473045817205	1	18.28%
B44E3602412609674DE0738	1	16.33%
B45D36023299836059ACDDC	7	14.85%
BB5A35986839727834D4471	1	8.50%
43AE3603400998166AC2C0B	1	25.68%
43C136011375765968EEE53	1	19.50%
12B33602791912731BF49FD	1	24.88%
12C53600667972837DE2BCB	1	8.50%
12CA3604529994188837D6E	1	12.02%
9AF03599973333575ADCBEB	3	16.73%
C01136031714295491A5457	1	24.37%
BAE73601473498944495E30	1	7.92%
3A80360221834862486D66F	1	8.53%
8A2C3599098054566B1E30B	1	15.02%
CE09360211425068729C16A	1	22.17%
BB5C3601366018046252727	1	17.61%
F1553600793502043F77DB3	7	13.80%
43EB360145819094944F926	1	13.84%
10CD3603210883117755AD1	1	7.65%
458C3598452708058892ECF	1	9.43%
45A33601847889434D21B85	1	15.26%
9B373598940645758E83BAC	15	14.21%
9B3D3600828161717D9F49A	1	18.91%
A2FE3599024068569F3EA01	1	29.57%
A30136028259249321C1479	1	15.36%
3ADB36030349442049EED14	1	20.99%
F17436012143360772A6054	1	17.97%
9232360407270899901543A	1	9.47%
45E4359837221809212D08E	1	23.27%
45EA36029542808320880F0	1	12.02%
45EE360062234532216C4F6	1	21.17%
9B523603290115733D76E5F	2	19.39%
D79436015522682540FF7C3	1	17.69%
B5F836010491799907AE137	1	20.52%
B60335997476509689F3FA0	1	20.04%
7DA136028021323959FB6A9	1	23.38%
CE5235994293780641210ED	1	25.56%
CE55360313044029847D5F6	7	14.94%
125736009709083026C485D	1	26.86%
126536010404009936726B4	1	19.63%
126D3599836314929F259ED	1	9.03%
12743599923235419A957C1	1	7.92%
FFD03598341413587AADD27	1	16.32%
FFDA36013860571135C3D76	1	19.86%
444D3602251641594FA7029	1	22.30%
447236043960071034471BF	1	15.85%
9BF23602242071882F7409E	1	16.77%
D7B43604313208098F77FCC	1	18.43%
D7BF35978492302571B1E47	1	21.17%
D7DA36036838931852EEF86	1	22.51%
8E013598964800179D2251B	1	20.04%
13FC36007647510964C497A	18	20.35%
CE80360278118212888EA4C	1	20.46%
48F135991157227612AEFBE	1	21.34%
79683598492404177E1165D	1	34.59%
9C353604863730655ED2CF8	1	6.73%
8F6C3598419349596AB545F	1	14.21%
8E333598013253813B15C1D	1	16.30%
1244360228797981686C5B2	1	20.07%
BB94360057639507257BE18	3	14.21%
9A9B3602422894487BA524B	1	16.33%
5.69836E+22	1	21.65%
56A536019443379104F3DDC	1	19.66%
79973602717123666758ABA	7	19.90%
799D35998382748597FE94B	1	14.71%
3D183604518732766F5CAE6	1	11.55%
3D42359855020685315F36D	1	22.14%
8F8836045471837860AFFB0	1	18.43%
8FA93599973427261AE773A	1	15.22%
6A9A3600621889975E9646F	1	17.69%
6AA13601169571197653DCD	1	16.32%
8E88359875411201201F13D	1	19.86%
B689360192304111876FC4D	1	19.63%
FC033600680857617BA89FF	1	24.86%
8C88360115753387088B6CB	1	18.63%
B6FE3601242810677E6DBBD	1	14.71%
3D7B3598224615760D65B1C	15	27.78%
3B653601271354486AF88BD	1	11.56%
3B7A36051787484183C60E1	3	20.05%
3B9B36008418301047FEDED	3	22.81%
D00A3599157127993E10F83	1	18.91%
EE3E360245654267590F825	1	15.22%
147B3600621790299159ECE	13	11.56%
B47F36030909867605A9350	15	17.80%
B7393600308520149E04E2F	1	14.21%
8FF636010877598424CF5F5	1	17.61%
8F033597966902189EEF729	1	17.61%
3BA6360333862682108BA48	1	7.96%
E5893598887922645B3C7DB	1	12.69%
E59B36002275415148247D1	1	13.80%
138936029173513764926EE	1	19.90%
EE903599995250888266104	1	20.35%
441F3603520628318270974	1	13.12%
C51A360312168059469AA18	1	9.47%
C5463600221643250A0A36B	1	9.43%
3DC43601551225762DD9965	1	16.30%
D1E1360014012615805B9C6	7	11.56%
3BD13604608702498C7AE1F	1	18.07%
D3853600307360849A2794D	1	21.47%
4C7A360028233083657D018	1	9.03%
B4D73603312273705A6C49C	1	14.85%
138E3603705179231975781	1	26.19%
9.08736E+22	1	32.49%
909C3602933209012A56E07	1	13.86%
C59D3600382203495246F59	12	21.83%
79193603695122136EB7828	1	20.87%
3BF43603815257642B63C5F	1	18.94%
9D5E360088110782531130F	1	18.91%
D3B736006106454803AEDA0	1	19.50%
E5B73598878865577101AA1	3	21.34%
EEF03602716752340D4E786	1	18.01%
EF033599101269564352526	1	15.43%
4C8F3600492906394284CE0	1	23.98%
4CA63602264266262DE7139	1	17.97%
4CB23599226685189020A6B	1	16.32%
12F7360330058773089319C	1	24.01%
B5233601742212611AC55B8	1	9.47%
897836000553614331E292B	1	23.85%
C5D2360267568014224819A	1	9.47%
8F263602933201248F2501B	1	9.07%
8F3A36016508355987D3D99	1	16.32%
E5DC3598499737085612404	1	13.19%
E5E5360087915752920888E	3	9.43%
4CC63602825089637F32FB3	1	17.19%
137F3602040306142D778C5	1	12.12%
405236002327801562A6E33	1	18.91%
40583599518696523249B14	1	17.61%
92BA3602730071576A52FD5	1	14.24%
B42F3598544314728FCA200	1	21.17%
B43A3601034209050DDFF3D	1	16.30%
4D2F3599955385988DE9C5C	14	29.57%
4D363602064966872C91292	1	14.85%
4D3736023194325722EC028	1	21.50%
4D3E3598256791137B54832	1	18.99%
D161360120113120775009A	1	24.56%
15043600963265801B3D801	3	20.81%
AC5D35985981121431ED173	1	21.17%
40A23598911127800BDC138	1	7.62%
B4613601891107807CF17C9	1	12.64%
B4663603472907461D35952	1	18.52%
8F543604252226975C11D52	1	21.65%
8F57359878710731539810E	1	13.19%
DB7035992159592319F6A98	1	15.43%
782E36049947354943A2DE5	1	18.16%
4D633602672006173A86ED2	1	21.65%
D17436001737298975C37ED	1	13.80%
913A36006401831487D9F2A	1	30.13%
9158360305183613523B427	1	23.48%
DD903601193536370E2B920	2	22.11%
AC7A3600403714378C3111D	1	14.15%
ACD4360083275558100890E	1	14.24%
40CC3599266372337B18A69	15	19.86%
88913600162884955663BA1	1	18.67%
9C5C360034428802238E5B0	1	20.22%
893735998072300101CB994	1	19.86%
784A360260731842956E61E	2	17.65%
4D9835986210291492D55FE	1	21.34%
4DA036032912211567D4F46	1	12.02%
4E153598492129886DCA2B4	2	23.44%
F9B33600227166677487F42	3	16.30%
AD003603679946110A26C06	1	21.35%
13CE359937480113927CA94	1	7.92%
13D23602140324195A6B95A	1	32.49%
149C3598837637437D90252	14	30.13%
39FF360178856945331EBEF	1	12.14%
