ListingKey	APR	Category	Year
1E013586710446164A12363	18.85%	1	2013
1E023503273769144F2D24F	33.10%	7	2011
1E023603277676815801BC1	18.43%	1	2014
1E033562569445703786CF6	20.46%	3	2012
1E0434149290046109B50EC	11.85%	4	2008
1E043528882028749905D1A	16.06%	1	2011
1E05343063938259095CA4B	19.41%	1	2008
1E0A341496040057658A425	20.57%	3	2008
1E0A34203023589570FD7F2	19.91%	1	2008
1E0A3426200037798693213	19.36%	7	2008
1E0B34798397491490EB01D	37.45%	1	2010
1E0B3480961293607E18F0B	36.54%	3	2010
1E0B355919680214495D620	30.70%	19	2012
1E0B35889279965221ACED3	20.98%	1	2013
1E0C342728272865422ACE7	14.42%	1	2008
1E0C35909003794866F878E	24.75%	1	2013
1E0D3576292827921E1A132	35.36%	1	2013
1E0D3582958109640E2F961	13.14%	15	2013
1E0D3590166980777A943FF	17.09%	1	2013
1E0E3581319940520C99923	17.19%	1	2013
1E0E35878580223846C2CC3	20.46%	1	2013
1E0E358798266412589DFBF	15.63%	1	2013
1E0F3423111839647C127B3	23.50%	4	2008
1E0F34298236131274AA568	17.45%	1	2008
1E103551244895876B1F590	31.38%	1	2012
1E113579442148373495B91	20.59%	2	2013
1E123529112477862E2B5DD	29.49%	1	2011
1E1235893804139354AC429	18.20%	1	2013
1E1235907618060666E7B7E	35.36%	1	2013
1E1334125309983293F931F	13.33%	5	2008
1E153481639319672B8809D	36.43%	3	2010
1E153546760391994B0B648	35.80%	1	2012
1E15357629495590247D9DB	35.36%	1	2013
1E1635261817280762EBC83	30.53%	7	2011
1E1635845413664641F919F	25.37%	1	2013
1E1835318807668107A92FF	35.80%	1	2011
1E1934249142291263A08B7	19.20%	1	2008
1E1935049124359439E56A5	23.38%	1	2011
1E1A3579528372804296808	21.03%	1	2013
1E1B352126599860028809A	34.62%	2	2011
1E1B355848029279282C2BF	28.32%	3	2012
1E1B35850614431624245F8	20.46%	15	2013
1E1B3596200634242EFB09A	30.13%	1	2013
1E1D34898837388949DD93A	22.03%	2	2010
1E1E35129116857651136DD	11.32%	2	2011
1E1E3577121551665338D6F	19.24%	1	2013
1E20351653298872303DC78	14.77%	3	2011
1E203595155288569E76653	32.44%	13	2013
1E213560593936035E0498C	23.66%	1	2012
1E223596372723755681E54	15.43%	1	2013
1E2434257551623721685A3	27.31%	2	2008
1E2435992355931814FB16C	16.73%	1	2014
1E253421865053599BFBE62	8.53%	4	2008
1E253513135144530135F12	8.33%	1	2011
1E263516341902113851C78	27.47%	1	2011
1E2635678822369204328EC	27.46%	1	2013
1E273530931765797279458	19.09%	7	2011
1E283592015002097D9A997	6.73%	18	2013
1E283601837870160463416	32.49%	1	2014
1E293548139580606BC2434	16.15%	1	2012
1E293559336111037AE3D99	29.46%	7	2012
1E2A3531732782186F98724	29.25%	7	2011
1E2B3543268757975AF3256	35.80%	1	2012
1E2B358748649774503E34B	17.19%	3	2013
1E2C3528065424922644847	35.13%	3	2011
1E2C3596220084086842258	17.33%	1	2013
1E2E3540692764152481879	12.78%	15	2012
1E2E3582303866828DBC7A0	20.59%	1	2013
1E2E35853749423357BD764	31.03%	13	2013
1E2F35862395425918E34E9	15.83%	1	2013
1E31359519096159740C39F	20.52%	1	2013
1E333471139470312249BEF	39.15%	7	2009
1E3335999033067257862A1	18.28%	1	2014
1E343469796387900E2CFF5	24.13%	1	2009
1E3435734734877371B9A72	15.63%	1	2013
1E343600467841395BF412B	15.22%	1	2014
1E363536865060953B0EA93	12.78%	1	2012
1E3635551421472105884A1	12.53%	1	2012
1E363556231590161C5CD2E	22.71%	3	2012
1E373410595485004E4FEF9	13.63%	1	2008
1E373486381694018BAA740	28.57%	1	2010
1E383426983079641968A86	31.05%	1	2008
1E383601450858744040B0A	12.11%	1	2014
1E3B3583974850715FBEB4D	29.34%	1	2013
1E3B35985921125891F0177	18.63%	1	2014
1E3B36001892808528215A2	16.30%	1	2014
1E3C34174695450728E5BC9	17.19%	4	2008
1E3C359304262533828D82F	24.21%	1	2013
1E3F3567950780430982E74	29.55%	3	2013
1E40354466796892176EAC0	11.89%	6	2012
1E4035962466981639D0EA9	18.28%	1	2013
1E413501291025348472F73	31.05%	2	2010
1E413544564416448D4317E	35.80%	13	2012
1E413585140267741BB15A2	20.59%	1	2013
1E423431266446631AE7115	11.45%	1	2008
1E44359047855543760015C	30.90%	1	2013
1E4535187586211675E1321	24.25%	1	2011
1E453548382245111F5115C	28.70%	1	2012
1E4635781324766240588AC	8.93%	3	2013
1E47353332819595361D407	19.55%	1	2011
1E48351447811789439D5C7	34.62%	1	2011
1E483528732717291389F21	25.49%	7	2011
1E493563390390429FC570C	9.48%	1	2012
1E493594814642037F43CC0	12.08%	2	2013
1E49360042235300936285B	16.32%	1	2014
1E4A3511237559416B5A24F	24.40%	7	2011
1E4A3590279430704DB6209	19.86%	1	2013
1E4B343256308798004AF83	38.38%	1	2008
1E4B3558444577179A47483	28.32%	13	2012
1E4C342472739208190B394	12.11%	7	2008
1E4C3555878857361C05595	35.80%	7	2012
1E4C3590245148835020CBE	22.11%	1	2013
1E4F3538029534748EC66F3	17.36%	1	2012
1E5035321678394084E8F57	20.56%	1	2011
1E513576476873986F06D20	25.01%	1	2013
1E523462944498135C0E240	26.95%	1	2009
1E533533768579520FD7003	19.11%	1	2011
1E533580278590052EADE46	25.01%	1	2013
1E543422102248664B59365	27.21%	1	2008
1E543562827605773B5F788	25.79%	13	2012
1E5435848675585837ADDD0	23.46%	2	2013
1E58351576895008346E3EB	32.58%	7	2011
1E593548814515761DD09E6	35.80%	1	2012
1E5B3413994422935BB5540	36.88%	1	2008
1E5B3428619956615593A14	33.29%	1	2008
1E5B3552969977749ED096D	21.21%	6	2012
1E5C3566464515684C1F8EB	12.53%	15	2012
1E5E34826589372154198A3	22.24%	1	2010
1E6034189556237725028DF	22.72%	3	2008
1E613557910046465EDD548	17.75%	1	2012
1E633568129672603D63837	13.25%	18	2013
1E633589122490737C9595A	23.90%	1	2013
1E65342242252654048FDA8	37.45%	1	2008
1E653549826186091E727FF	27.46%	7	2012
1E663414837147309D0F8B2	11.70%	1	2008
1E673573327998623E80564	14.86%	1	2013
1E6835918094223289AA843	17.84%	1	2013
1E6935419807370847F2E41	12.78%	13	2012
1E693572616212842708617	14.45%	1	2013
1E693588398143095719FA2	19.36%	1	2013
1E693601093528925289774	7.92%	1	2014
1E6936012508123264520C1	13.80%	1	2014
1E6A3479380879803434D4A	16.01%	1	2010
1E6B3600257111924B0778F	17.69%	1	2014
1E6D35979236466844357ED	21.34%	1	2013
1E6E359268465578825FAEB	13.30%	1	2013
1E713483165751314BDD94F	9.64%	2	2010
1E713541750653771E6B543	17.36%	2	2012
1E743543648153700670140	25.45%	1	2012
1E75358607087737641CCC9	21.95%	13	2013
1E783529927862933497293	35.64%	1	2011
1E783536604789650FC0D9F	17.36%	13	2012
1E7935556926653730920FC	11.07%	19	2012
1E7B3579651387227C0EFC4	27.64%	1	2013
1E7C3546810812214CA3746	35.80%	2	2012
1E7C3554786976655D6BF79	21.43%	1	2012
1E7C3560408807031005E9F	17.98%	20	2012
1E7C35672009231605BBE75	16.52%	1	2012
1E7D3410545872016A11C23	20.59%	6	2008
1E7D3469231757416B49240	20.50%	3	2009
1E7D3588624763329A255FD	14.41%	14	2013
1E7E3417368884461AEC697	21.48%	1	2008
1E7E3419562895763A84C13	9.48%	5	2008
1E7F3599006671198E34F3E	18.91%	1	2013
1E803535544184181174ED3	34.58%	2	2012
1E8134133337230128D9DB2	13.63%	6	2008
1E81354609804394456C7CB	33.55%	1	2012
1E823429812399976FFB5C7	7.71%	7	2008
1E82356221931669451FFD6	23.28%	3	2012
1E8334163903004026D961E	25.00%	4	2008
1E83348884976934591521B	28.57%	6	2010
1E833588726013415BF64D3	29.34%	1	2013
1E843578515033520058B16	31.03%	6	2013
1E85348841919712430D484	11.30%	1	2010
1E863492764046123FE9D7B	27.12%	3	2010
1E863575579818078A06E48	15.83%	1	2013
1E873600448893997282041	21.34%	1	2014
1E883410513874466FB2940	16.27%	1	2008
1E883559026222008F41361	12.53%	16	2012
1E88355973239729146D87A	27.46%	1	2012
1E8A3590357663189E643E4	25.36%	6	2013
1E8A359470649878841E9C6	18.56%	1	2013
1E8A360466404435642ECE3	18.43%	1	2014
1E8B35969302076991CA5DD	17.15%	1	2013
1E8C3599463055648C75A77	20.81%	1	2014
1E8E3418424408301B7B109	17.68%	1	2008
1E8E360192553661853DF60	13.19%	7	2014
1E8F3429386405162F6CCCC	37.45%	7	2008
1E8F3554768384048E19D3F	27.55%	1	2012
1E913471092595150A2827D	11.80%	1	2009
1E923523643121300A33FB7	35.64%	2	2011
1E923547415829640EEEF96	35.80%	7	2012
1E923560439311314A90857	35.80%	15	2012
1E9335395207222853B9C27	35.80%	7	2012
1E983467579852354796BAF	28.78%	2	2009
1E9934329420519999571AF	14.23%	3	2008
1E993598828794307801969	9.43%	1	2014
1E9A3482467633023A54763	22.14%	1	2010
1E9A3537242603625D4CCC5	13.71%	2	2012
1E9A3557271129905153404	15.94%	1	2012
1E9B35576673155560AD445	24.30%	1	2012
1E9C3540786768055134755	20.36%	3	2012
1E9C35894701571937814B6	18.02%	1	2013
1E9D3484041225672CF706D	22.14%	1	2010
1E9D35397021869436FA258	29.39%	1	2012
1E9E3427104531421E63D0F	15.08%	7	2008
1E9E35935285136605FB010	10.04%	7	2013
1E9F3553896550503DA02DA	33.05%	1	2012
1E9F35552372086255118DA	35.80%	13	2012
1EA0346278433600435A335	23.25%	1	2009
1EA0348335477641799894F	11.30%	2	2010
1EA03602786380761A6E697	31.98%	3	2014
1EA1359585223989961DF5F	13.64%	1	2013
1EA135971416809032704EB	26.49%	7	2013
1EA135971416809032704EB	26.49%	7	2013
1EA13600037426340A505BC	20.52%	1	2014
1EA13600037426340A505BC	20.52%	1	2014
1EA1360399254235031F226	19.54%	1	2014
1EA23594871387894D02354	20.04%	3	2013
1EA2359699489544665171D	21.65%	1	2013
1EA3341098181758344B10D	25.28%	4	2008
1EA335160757585525E7B20	35.64%	1	2011
1EA335356677169473D56A2	34.73%	13	2011
1EA4357633372591841416C	23.05%	1	2013
1EA535333840503078D0186	29.49%	1	2011
1EA53592979473338F69B57	15.83%	13	2013
1EA53592979473338F69B57	15.83%	13	2013
1EA6360383229088008AFDF	17.80%	1	2014
1EA73588742261439665D16	23.54%	1	2013
1EA93604810783111926AD8	21.35%	1	2014
1EAB35868882739840A7C6A	17.19%	7	2013
1EAC3584561148313E33E5A	30.29%	15	2013
1EAD36042047480679C49E0	15.85%	7	2014
1EAF3568037700548705C78	9.33%	13	2013
1EAF35948837012105E24FA	19.86%	1	2013
1EB135310178988763DE274	29.24%	1	2011
1EB1359619109233255E52A	22.14%	1	2013
1EB2359179649876469AADF	10.04%	1	2013
1EB334848192240664BAA55	24.82%	7	2010
1EB33600318498281B55899	13.19%	1	2014
1EB43553830929992383737	15.94%	13	2012
1EB634836896805371C3113	8.64%	1	2010
1EB8352807627657090AA09	34.89%	1	2011
1EB835553626465412D70DE	25.78%	1	2012
1EB93538424473257FA3657	35.80%	1	2012
1EBA34231429481465C14C8	16.46%	1	2008
1EBA359421439199694A5CB	9.43%	1	2013
1EBB3561252568528D513A4	9.99%	1	2012
1EBC3419736988246465A54	23.78%	3	2008
1EBC3507284935880B6C715	22.87%	1	2011
1EBD3550855985039E52773	26.68%	1	2012
1EBD355140209036779A087	24.76%	1	2012
1EBE3543673573276C4D602	25.45%	2	2012
1EBE355602150976670EE31	31.01%	1	2012
1EBF340877276283331DA9C	12.20%	6	2007
1EBF3515632758695E83312	34.89%	1	2011
1EC0356944922284256CA77	18.64%	1	2013
1EC2359901220112130AE75	16.32%	1	2014
1EC23604443786468B6C9F6	16.68%	1	2014
1EC33561158200874D17F62	26.53%	2	2012
1EC335954141736214BA9DB	17.61%	1	2013
1EC53432419681852C6E459	22.91%	1	2008
1EC534680166840680075ED	24.44%	2	2009
1EC53586609206833B9A0B9	28.39%	1	2013
1EC53603786183405C0CB67	12.63%	1	2014
1EC93575128440209CFCB1E	17.19%	1	2013
1EC9358372094392010618B	30.29%	1	2013
1ECB3515477474975254965	12.51%	1	2011
1ECB36022701102283FA770	33.20%	1	2014
1ECD3601425370731900D4C	16.30%	7	2014
1ECE353564803412191F6A3	29.39%	1	2012
1ECE3588402287231428C5A	30.00%	7	2013
1ED03596433441801B86AEC	15.02%	1	2013
1ED13592843575710E73C74	21.70%	1	2013
1ED53418556657813B9B23B	13.46%	4	2008
1ED5351263484314052454D	22.87%	6	2011
1ED53542402989959B1F9D1	27.25%	1	2012
1ED63415784021979700297	17.68%	1	2008
1ED63533124172348A209CB	23.99%	1	2011
1ED73552589384580183A86	35.80%	1	2012
1ED735565102137866F06E5	35.80%	1	2012
1ED83547716398556068982	24.70%	7	2012
1ED835582100218897AF170	35.80%	1	2012
1ED83558453639488BC9DE2	35.80%	13	2012
1ED83590726056854EE5D7B	27.62%	1	2013
1ED835922011985387C5D1B	22.11%	1	2013
1ED935775557877890713BC	15.32%	1	2013
1EDA3432078881056039A94	37.56%	1	2008
1EDA352280077762166BCDE	34.62%	1	2011
1EDA3544634290947E9AFBF	15.54%	1	2012
1EDA3591063858894318635	18.02%	1	2013
1EDA36014497289074313AB	20.04%	1	2014
1EDA36014497289074313AB	20.04%	1	2014
1EDB3592238533196661DAC	13.30%	1	2013
1EDC3535241726238D9092B	28.97%	1	2012
1EDD3544912802570F2013B	28.85%	1	2012
1EDD3585813380280C39293	15.83%	1	2013
1EDE3483803114521842AED	37.45%	7	2010
1EDE3602811718984707BB4	14.68%	1	2014
1EDF359900292357987F92E	15.22%	1	2013
1EDF3601352325427FECEC3	18.20%	7	2014
1EE03575236614684684A6E	19.24%	1	2013
1EE135423205670077B7E76	20.36%	3	2012
1EE235301730851162361A0	29.25%	6	2011
1EE2360219109016441BD2F	24.37%	1	2014
1EE435947441977869BBA52	14.82%	1	2013
1EE534769733005515F909F	9.64%	5	2010
1EE5354240772608703DB43	35.80%	3	2012
1EE5355322262213094EEE7	35.80%	1	2012
1EE6343234412992346886D	20.56%	1	2008
1EE63586828622497C718E9	18.73%	7	2013
1EE63602256004761405114	14.75%	7	2014
1EE93510826542540A0EDBB	35.64%	7	2011
1EEA35504875034969D9BB9	28.70%	3	2012
1EEB35317610001444CC56F	28.97%	7	2011
1EEB35929049628369AA30F	19.86%	19	2013
1EEC34300060994725CEFE7	21.42%	1	2008
1EED3511445639608C3F4BC	22.21%	1	2011
1EED3576012528990FDD52A	6.38%	1	2013
1EED35873567665362F309E	19.24%	1	2013
1EEE3570213186271ED06D6	17.52%	3	2013
1EF035437521205838DBE2C	35.80%	1	2012
1EF1356347189405394877E	26.53%	7	2012
1EF1357884071311384B396	29.54%	1	2013
1EF23422796066401817EE5	29.55%	3	2008
1EF435790316463285B23DC	29.54%	1	2013
1EF535486410311015818AE	33.97%	6	2012
1EF5359223692657272A352	12.27%	15	2013
1EF63419492192555620F5C	12.56%	5	2008
1EF63550319382599E8FDA0	27.46%	16	2012
1EF63598719125713836D80	19.66%	1	2014
1EF735669759740422DA77E	23.42%	1	2012
1EFA35450685453365E7FA7	15.54%	2	2012
1EFB35020265388431A3E2F	15.54%	1	2010
1EFB350858672277120BC99	29.51%	3	2011
1EFB3599785151704CFDEBB	18.28%	1	2014
1EFD35779634738156509B2	24.28%	1	2013
1EFD3603289854858A47913	20.32%	1	2014
1EFD36035537469030D26E0	7.65%	7	2014
1EFE35433518602585E17BF	35.84%	2	2012
1EFE360231323899066D816	27.34%	1	2014
1F003533722458737DF937E	18.31%	1	2011
1F003593191358600518220	33.22%	1	2013
1F013585575388849036F13	12.21%	1	2013
1F013600832319759E308C9	26.86%	7	2014
1F023519350551754F3EE07	22.36%	1	2011
1F0335900505121097737E4	35.36%	1	2013
1F063539981503170C86BA5	29.39%	6	2012
1F06355122263525452C595	25.26%	6	2012
1F07359301858008704B753	19.86%	1	2013
1F08353363291322205CA45	34.58%	1	2011
1F083551809169534ECA7E3	20.71%	1	2012
1F0B3417845411511A92891	22.69%	4	2008
1F0B3575058775199469FF9	22.28%	1	2013
1F0C35823716535031BB9F3	21.57%	7	2013
1F0C35842924400488F41A1	21.43%	1	2013
1F0D3426631928262FCBA50	15.13%	5	2008
1F0F3602709418889224E63	9.47%	1	2014
1F103423528337306CBF235	7.68%	5	2008
1F1035503334909190FE4B2	12.43%	1	2012
1F113591606345612049801	20.81%	1	2013
1F123593109711870682642	24.61%	1	2013
1F12359583795779439C6AA	18.20%	1	2013
1F173593316623297662C37	30.18%	13	2013
1F17359356807159164911F	13.80%	2	2013
1F173599365414937BEFEB9	18.20%	1	2014
1F1735993807000472C443A	24.86%	1	2014
1F1834882586076241BA1B4	37.45%	7	2010
1F18352025008647343DFFD	20.44%	1	2011
1F1A360288600494318A151	6.73%	7	2014
1F1B3505677977934412161	30.53%	1	2011
1F1C3431643816927403F98	37.45%	1	2008
1F1C34997925408257DD932	15.55%	1	2010
1F1E35937791053442F7211	33.22%	1	2013
1F1E3599238841298425794	22.11%	1	2014
1F1E360261074484179440D	22.17%	1	2014
1F1F3597209178906DCE239	22.11%	1	2013
1F2035319886518381A1C3F	19.55%	7	2011
1F2134135197763472D2065	29.79%	1	2008
1F223603200791218BC572B	17.35%	1	2014
1F223603243727910482AAE	13.84%	3	2014
1F233597604024075516765	27.31%	1	2013
1F243567648128360EE8072	24.76%	2	2012
1F25359019193004448596C	33.97%	1	2013
1F283471159355518DCAC0E	23.10%	7	2009
1F293591710700481EDF458	15.78%	1	2013
1F2935951724397571A0C32	8.50%	1	2013
1F2935951724397571A0C32	8.50%	1	2013
1F2A3590509696610EAA61B	35.36%	1	2013
1F2B3462845823899E697D0	9.32%	1	2009
1F2B3604256768842EA9CE4	19.03%	1	2014
1F2C3595220015249FA0AA9	19.22%	1	2013
1F2C359532376042994BDB5	22.91%	7	2013
1F2D3575696340443A8D566	19.65%	15	2013
1F2E3579859701336D93FF7	26.53%	1	2013
1F2E360238961609296B2F2	23.98%	1	2014
1F2F3594216181882C64407	16.71%	1	2013
1F30342236758066260BA33	19.91%	1	2008
1F3035892667656432B055F	18.84%	1	2013
1F3035892667656432B055F	18.84%	1	2013
1F3135774846489530C3BA2	20.05%	1	2013
1F313599307757746A7874B	20.35%	1	2014
1F3235923819292039F48A3	22.42%	1	2013
1F3334118406038060B51C4	8.97%	4	2008
1F333547545230984F3ECE3	33.97%	1	2012
1F3335522301286105F4950	35.80%	2	2012
1F333573967639300CE1D5A	22.35%	1	2013
1F343422785144242E5387A	19.46%	3	2008
1F34353137237978451838F	29.49%	1	2011
1F343589333548354547462	18.97%	1	2013
1F35347321879912762EF96	11.45%	1	2010
1F363544388281690FD10FE	18.32%	1	2012
1F3635905633001220BCA49	15.32%	1	2013
1F363591915275461BF4E2C	22.60%	3	2013
1F3834154657484201465E0	12.56%	1	2008
1F383588347973787FC239D	20.46%	1	2013
1F383590607746400085409	21.29%	1	2013
1F3935812837987174102E2	23.05%	1	2013
1F393595525212107CAF445	34.59%	3	2013
1F3A3529688160741700DDC	29.51%	1	2011
1F3A355143034040062807F	35.80%	1	2012
1F3A3590112110404C79E2C	24.04%	1	2013
1F3A3590112110404C79E2C	24.04%	1	2013
1F3B34219293089561906EF	7.20%	4	2008
1F3B35721824156552EAA43	31.29%	14	2013
1F3C3516940882745192DFC	27.47%	7	2011
1F3D35276447312614400BE	35.13%	2	2011
1F3D3568295248800747DE7	11.73%	3	2013
1F3E3574751004647FBD84E	15.32%	1	2013
1F3E3579094634576EA36FD	20.46%	9	2013
1F3F3579923385581387B89	17.52%	2	2013
1F40358702644540514648C	20.05%	13	2013
1F453593693999557A4B199	12.69%	1	2013
1F463421633873276DB5369	37.45%	2	2008
1F463578312512952504EA1	19.36%	1	2013
1F46358303775538476EE73	21.57%	1	2013
1F4734315579558678675AE	37.39%	1	2008
1F4735947007652910A6A64	6.73%	1	2013
1F4735988447080609179BB	18.20%	1	2014
1F483499698106644016309	17.07%	1	2010
1F483524455851754608F23	35.64%	1	2011
1F48357757358014340B89C	18.21%	1	2013
1F483586995365187C8C9DD	15.83%	7	2013
1F4A3600136582527A776D3	25.28%	1	2014
1F4C3594703513421F97D56	18.48%	7	2013
1F4D352053736555467B8D3	35.64%	7	2011
1F4D3547868971408258ADC	23.32%	1	2012
1F4D3598812953019143D59	21.83%	2	2014
1F4D36020263150994C7DEF	11.60%	1	2014
1F4E35704934433404F957E	28.39%	7	2013
1F50342146486418546BE32	16.46%	3	2008
1F503585713417012CBC954	17.19%	1	2013
1F513517757257410F6869F	12.40%	7	2011
1F5235996268267389227DB	27.78%	1	2014
1F5435551293284154015A2	12.02%	7	2012
1F5535582989414672F5038	21.43%	15	2012
1F563513653804011258443	20.20%	1	2011
1F563600538529598312473	17.97%	1	2014
1F5636011637801020AE97C	18.67%	1	2014
1F583428187776736D15723	18.96%	1	2008
1F583575736779328BBDE32	35.36%	1	2013
1F583577154823038B2E6BF	30.29%	1	2013
1F5C352127933704399608F	34.89%	3	2011
1F5C3580599005467E10F57	19.24%	2	2013
1F5C35979903211011B3CC8	18.28%	1	2014
1F5D3589219255893095454	25.63%	3	2013
1F5E35528208930962D2909	35.80%	1	2012
1F5F3463810421632F2E5B1	9.74%	1	2009
1F60341512840378070A364	9.63%	1	2008
1F603508394584721571A92	35.64%	1	2011
1F6134898179910755C48B0	38.72%	7	2010
1F6234185704016726C67F6	13.27%	4	2008
1F623595700369401262136	14.15%	1	2013
1F6334653898298097FA151	28.68%	2	2009
1F63347871923151982F71F	28.38%	1	2010
1F633536991730499AB12DE	6.83%	2	2012
1F63359958601164712A473	17.97%	1	2014
1F643583860550663629C89	12.72%	1	2013
1F66353551150709713418B	32.68%	1	2012
1F66358661508345522FD2C	12.53%	1	2013
1F6736015866244459F7E14	12.08%	1	2014
1F6834076247984010B508C	21.36%	1	2007
1F6935612723329102A45FC	19.91%	1	2012
1F6935963845530965295EC	17.97%	1	2013
1F6B34579615937933D7379	26.44%	6	2009
1F6C35936898030962672A8	19.99%	1	2013
1F6C36009929102714350A1	22.14%	1	2014
1F6E342847463094361C257	24.72%	5	2008
1F6E3549248450777B076D1	28.70%	3	2012
1F6F3601570053691F603FA	32.49%	1	2014
1F703597343117071EA7EEF	16.32%	1	2013
1F723476045591430D23DB0	10.67%	3	2010
1F723591838939071EBB6FD	22.91%	1	2013
1F733507618646286D37D39	10.99%	1	2011
1F733591004251102BB7579	15.83%	1	2013
1F733604128470555B90F65	15.82%	1	2014
1F73360462534565985AB07	24.37%	1	2014
1F743556098167448E50AD8	21.03%	1	2012
1F75351703895907598B85B	35.64%	7	2011
1F753553566922144D7B5C8	33.30%	2	2012
1F75357837865915313C2E2	25.01%	7	2013
1F7535956894421943D2EA2	14.21%	1	2013
1F7535956894421943D2EA2	14.21%	1	2013
1F76350034731802698E926	35.86%	1	2010
1F76353652926830010B62C	17.36%	14	2012
1F76360450940594594C4E0	9.47%	18	2014
1F7835713693869617B9894	31.29%	13	2013
1F7D3427696054564AA3EA8	19.20%	7	2008
1F80353454334663325EDA4	18.48%	1	2011
1F80359207436689855ACD4	23.32%	1	2013
1F8134212420441414C8E94	9.73%	3	2008
1F813541384605137096E39	17.36%	1	2012
1F823490115702487D53EB4	11.30%	6	2010
1F82358653756650871EF26	27.29%	2	2013
1F83353888350680562C064	33.97%	1	2012
1F83358243808994654A951	20.59%	1	2013
1F8434273832770545380C7	10.81%	7	2008
1F8535819310299753F1D7D	11.70%	1	2013
1F853584500910256921E7E	28.78%	1	2013
1F863556539833237A85D6D	23.12%	1	2012
1F873423078337166B90E3E	26.04%	1	2008
1F873540463868548EC74DA	28.37%	2	2012
1F8934199225293337708B7	11.70%	4	2008
1F8935291654884505C2BF8	35.64%	1	2011
1F8A35581654669143D6F8B	32.54%	3	2012
1F8B3559108437144B4B4FB	26.53%	1	2012
1F8C342719118467302A95B	20.32%	3	2008
1F8C34789017691955B8C52	11.30%	1	2010
1F8C356054287538484B34A	22.69%	1	2012
1F8C357858868929805BDB4	9.84%	1	2013
1F8C3594668182740314075	15.83%	1	2013
1F8D3516994728848B70905	35.64%	7	2011
1F8F35971285077827A3EB5	27.78%	1	2013
1F903420345204980AD6BFE	32.38%	4	2008
1F91356037998836348496F	14.49%	2	2012
1F9135730535487782A3EF2	22.28%	2	2013
1F92351290007541530E6EF	35.64%	1	2011
1F923591564560066C2A3A5	9.03%	1	2013
1F923591564560066C2A3A5	9.03%	1	2013
1F933583875867427B8F0BB	17.19%	1	2013
1F933587369924149D20785	27.64%	1	2013
1F94342423906478339C35F	25.23%	7	2008
1F9435544538398099EB63D	23.12%	3	2012
1F953419196749081ACA91B	37.45%	1	2008
1F96356140532255860C6C8	9.74%	1	2012
1F97341951592389767383C	37.45%	4	2008
1F973540224595818133364	27.25%	1	2012
1F983560266373571474E94	21.03%	15	2012
1F983602974633130FE6463	15.87%	1	2014
1F9934238621754139E78F1	27.31%	4	2008
1F9B35443851270349871C0	35.80%	3	2012
1F9B3599276673767667141	15.22%	1	2014
1F9F3420081594029388151	15.71%	4	2008
1F9F3593468658388A7350B	12.27%	3	2013
1FA03546215902906CC6F1B	27.46%	6	2012
1FA03580557915149756B07	25.78%	1	2013
1FA13536366476665E0151C	17.36%	7	2012
1FA13604781698209BA111B	19.55%	1	2014
1FA235570406315310A113A	22.71%	1	2012
1FA23579572171050E7B840	21.95%	1	2013
1FA23584869848271397B0A	26.13%	1	2013
1FA33530385849276944FFC	29.51%	7	2011
1FA43578474892483C954F0	23.46%	3	2013
1FA435911580112922CF2B3	20.63%	13	2013
1FA5351839477347742C935	35.64%	1	2011
1FA53582360751645887D2F	18.21%	1	2013
1FA535889270393715A65B7	27.29%	1	2013
1FA53597215868625CA2E5C	32.45%	7	2013
1FA634270442924149B608C	15.23%	1	2008
1FA635936761660933F178C	21.29%	1	2013
1FA735646257369588357A0	9.74%	1	2012
1FA735736322050670CA940	32.39%	14	2013
1FA73591734857674966625	29.36%	1	2013
1FA93571611518522F0D848	6.80%	2	2013
1FAD35778768483151D29AE	31.79%	3	2013
1FAF347586132610583744F	11.30%	1	2010
1FAF3581433952156852232	19.36%	1	2013
1FAF36043172979576BDEE4	14.45%	1	2014
1FB03591902842645C7221F	19.86%	1	2013
